category,item_name,disease_name,scientific_name,treatment,language,uid,created_at,updated_at,deleted_at
vegetable,Banana,Cigar End Rot (Fungal Infection),Verticillium theobromae,The tip of the fruit dries out and looks like the ash of a cigar. Remove the flower remnants (pistils) from the finger tips in the field as soon as fruit forms. Bag the bunches.,en,knowledge_base_57f820bf-bc13-4b88-a2de-7da7ef6645ce,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana,Crown Rot (Fungal Infection),Colletotrichum musae,"The cut surface of the ""hand"" (where it joins the stalk) turns black and rots, causing fingers to drop. Clean cutting knives. Treat the cut crown with alum or fungicide paste immediately after de-handing.",en,knowledge_base_370d3a8c-790c-45d9-ad06-5805cfe7258e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana,Banana Weevil (Insect Infestation),Cosmopolites sordidus,"Grubs bore into the corm and stem, but can also attack fruit stalks, leading to small bunches. Use clean planting material (corms). Trapping with cut stem pieces works well. Apply Neem cake to soil.",en,knowledge_base_0f1c72c3-c758-4be9-ae53-de22db5402cf,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana,Banana Bunchy Top (Viral Infection),Banana bunchy top virus (BBTV),Plants are stunted; bunches are small and deformed. Leaves bunch at the top. Dig up and destroy infected mats immediately. Control aphids which spread the virus. Use virus-free tissue culture plants.,en,knowledge_base_8bba42c6-d32a-4e22-8639-871e4df4a0cc,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana,Fruit Scarring Beetle (Insect Infestation),Basilepta subcostatum,"Beetles feed on the skin of young fruit, leaving rough, scabby scars that ruin market value. Bag the bunch with plastic or cloth covers immediately after the hands open. Keep the plantation weed-free.",en,knowledge_base_98eb7ba4-a6b5-44e4-948d-95009cdef03b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana,Freckle Disease (Fungal Infection),Phyllosticta musarum,Sandpaper-like raised black spots on the fruit peel and leaves. Bagging bunches helps. Prune infected leaves. Spray Mancozeb or mineral oil during fruit development.,en,knowledge_base_2e6b88eb-ee89-4b17-92b1-847b724febc8,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana,Anthracnose (Fungal Infection),Colletotrichum musae,"Dark, sunken spots on the ripe fruit peel; the flesh inside may rot. Wash fruit after harvest to remove latex. Dip in hot water (50°C for 5 mins) or fungicide before storage. Avoid bruising.",en,knowledge_base_d7c71125-4732-4c35-bf65-a14e6e6bc7ae,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Banana Bunchy Top (Viral),Banana bunchy top virus (BBTV),"New leaves are narrow, upright, and bunched together at the top (like a brush). The plant stops growing and won't produce the flower/fruit. Treatment: This is a serious virus spread by aphids. There is no cure. Inject the infected plant with herbicide or dig it out completely and burn it. Do not plant new suckers near infected areas. Control aphids to prevent spread.",en,knowledge_base_dbdfe7f7-9f2e-4c24-8ce1-866ef1fc4cb7,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Sigatoka Leaf Spot (Fungal),Mycosphaerella musicola,"Small yellow spots on leaves turn into brown streaks. Leaves die early, leaving the bunch (and flower) without food. Treatment: Cut off the infected leaves and leave them on the ground (face down). Ensure good drainage in the plantation. A spray of mineral oil or neem-based fungicides helps protect the remaining green leaves.",en,knowledge_base_ea81ab84-60cf-43dd-9c9a-66c0e1abe596,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Bacterial Soft Rot (Bacterial Infection),Erwinia carotovora,"This infection turns the flower tip and bracts soft, mushy, and foul-smelling, often spreading from the fruit tip upwards. It thrives in hot, wet weather. To stop it, cut off the infected flower bell immediately using a sterilized knife to save the rest of the bunch. disposing of the rotting material far from the plant is crucial. Ensure good airflow around the bunch by removing excess leaves. disinfect tools with bleach between cuts to prevent spreading the bacteria.",en,knowledge_base_cf928ae1-8e39-4db7-89cb-0d36d6c15f7b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Anthracnose (Fungal Infection),Colletotrichum musae,"You will see black, sunken, or necrotic spots on the outer purple bracts of the flower, which can penetrate the inner florets. To manage this, remove and discard the damaged outer layers before bringing them into the kitchen. On the plant, ensure the flower does not rub against leaves or stems, as injuries invite fungus. In severe cases, bag the developing bunch with a perforated plastic sleeve to keep it dry and protected from spores and pests.",en,knowledge_base_4767bb40-1a94-4a50-b06b-2c0b97cf74fc,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Flower Thrips Damage (Insect Infestation),Thrips hawaiiensis,"Thrips are tiny insects that hide inside the tight bracts, causing rusty, brown, and corky streaks on the flower petals and florets. While often cosmetic on the outer layers, heavy infestation can ruin the texture. Prevention involves bagging the flower early in its development. For harvested flowers, soak the blossom in salt water or turmeric water for 20 minutes before cooking; this drives the insects out and cleans the florets effectively. Neem oil spray on the plant also helps.",en,knowledge_base_691fd2fa-e5b9-40aa-ac93-ac871edae4dd,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Cigar End Rot (Fungal Infection),Verticillium theobromae,"This fungus causes the tip of the flower (and emerging fingers) to dry out, turn grey/black, and look like burnt ash or a cigar tip. It enters through the dying florets. To treat, manually remove the pistils and withered floral parts as soon as the hands form. If the flower bell itself is infected, harvest it immediately. Improve field sanitation by removing trash from around the mat, as the fungus survives in decaying plant debris.",en,knowledge_base_e8eed5ae-8456-4a3f-8d7d-46ced31d7501,2026-01-12 19:09:08.013000+00:00,,
vegetable,Banana Flower,Banana Aphid Infestation (Insect Infestation),Pentalonia nigronervosa,"Aphids cluster under the bracts, sucking sap and leaving sticky honeydew that attracts black sooty mold, making the flower unappealing. They also transmit the Bunchy Top Virus. Control them by spraying a strong jet of water or insecticidal soap directly into the bract crevices. If harvesting for food, discard the outer layers and wash the inner heart thoroughly in vinegar water. Introducing beneficial insects like lady beetles into your garden can naturally keep the aphid population down.",en,knowledge_base_9b43f98e-9e4f-4762-8e89-5521bee48c4f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Peas,Fusarium Wilt (Fungal Infection),Fusarium oxysporum f. sp. pisi,Plants yellow and die; roots rot. Use wilt-resistant varieties. Rotate crops for 5 years.,en,knowledge_base_2d685f9e-de31-4d08-afc0-18ac2f8cbd80,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Bacterial Blight (Bacterial),Xanthomonas axonopodis pv. phaseoli,"The pods develop small water-soaked spots that turn brown and sunken, rendering them inedible. Treatment: Use seeds from healthy plants only. Remove infected plants immediately to prevent spreading bacteria. Avoid overhead sprinklers; always water at the base to keep pods dry. A preventative spray of a copper-based fungicide can help protect the remaining healthy pods if the weather is humid.",en,knowledge_base_c783196c-f16a-4bba-8ec7-ec757102d43e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Pod Borer (Insect Larvae),Maruca vitrata,Caterpillars bore holes into the green pods and eat the developing seeds inside. Treatment: Handpick and destroy any visible caterpillars. Remove any pods with holes instantly. Use pheromone traps to catch adult moths. Spraying a 5% Neem Seed Kernel Extract (NSKE) when flowering starts helps deter the moths from laying eggs on the young pods.,en,knowledge_base_c37df56f-cd7a-425a-b005-20c251cc67d5,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Anthracnose (Fungal),Colletotrichum lindemuthianum,"Dark, sunken, circular spots with reddish borders appear directly on the pods. Treatment: Never touch or harvest beans when plants are wet, as water spreads the fungus. Rotate crops annually. Remove infected pods immediately. Spraying a mixture of baking soda and water (1 tsp per liter) or a bio-fungicide like Trichoderma can protect new young pods from developing these spots.",en,knowledge_base_21d79fbf-2f10-4eb1-bf96-2f9792786553,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Powdery Mildew (Fungal),Erysiphe polygoni,"While usually on leaves, in severe cases, the white powdery growth covers the pods, causing them to malform and dry out. Treatment: Spray a mixture of milk and water (1:9 ratio) in bright sunlight; it acts as a natural fungicide. Dusting the plants with sulphur powder is very effective. Prune dense foliage to ensure sunlight reaches the pods.",en,knowledge_base_701a5740-7702-43b1-9fcd-69c315a2d2a9,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Rust (Fungal),Uromyces appendiculatus,"Rust-colored pustules appear on the pods, making them unsightly and weak. Prune plants to ensure sunlight reaches the interior. Clear away fallen debris where spores hide. Avoid wetting the foliage when watering. Dusting plants with sulphur powder or spraying a wettable sulphur solution is a common organic treatment. Early detection and removal of affected parts can save the rest of the crop.",en,knowledge_base_ec8e2a43-cb38-479b-9eec-183cb0bde5c8,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Bean Rust (Fungal),Uromyces appendiculatus,"Reddish-brown, powdery pustules form on the pods, making them look dirty and unappealing. Treatment: Avoid wetting the pods when watering. Prune the plant to allow sunlight to hit the pods (sunlight kills the spores). Dusting with sulphur powder is a common organic remedy. Remove severely infected plant parts to save the rest of the crop.",en,knowledge_base_d010b605-2942-4168-87bc-493a23b2a406,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,White Mold (Fungal),Sclerotinia sclerotiorum,"A white, cottony growth appears on the pods, especially near the soil or where pods touch each other. The pod eventually turns into a soft, watery mush. Treatment: Space plants widely to ensure the soil surface dries out. Mulch with straw to keep pods off the damp soil. Remove any rotting pods immediately. Avoid over-fertilizing with nitrogen, which creates dense, humid canopies that mold loves.",en,knowledge_base_6f20092a-c3ed-483c-b43d-cd7e6f8ae248,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beans,Bean Mosaic Virus (Viral),Bean common mosaic virus (BCMV),"The pods become mottled (light and dark green patches), shiny, and malformed/bumpy. They are tough and fibrous to eat. Treatment: There is no cure for the virus. Remove and destroy the infected plant immediately. The virus is spread by aphids, so control them using yellow sticky traps or insecticidal soap sprays. Plant virus-resistant varieties like ""Arka Komal"" (for French beans).",en,knowledge_base_b169c7ee-e5fd-4502-b057-7e1b9d1ddea4,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beetroot,Heart Rot (Physiological),Non-pathogenic (Physiological),"This is caused by a Boron deficiency, not a germ. The internal flesh develops hard, black, corky spots, and the center may rot. Dissolve 1 teaspoon of Borax powder in 5 liters of water and water the soil to replenish Boron. Ensure regular watering, as dry soil prevents the roots from absorbing nutrients. Add plenty of compost before the next planting season to balance the soil.",en,knowledge_base_91f30d96-c29f-4479-95fe-e2a95f0d1fa0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beetroot,Scab (Bacterial),Streptomyces scabies,"Similar to potatoes, corky spots appear on the root surface. Keep the soil moisture consistent; do not let it dry out during root development. Avoid using fresh manure, which can harbor the bacteria. Lower soil pH slightly if possible, as scab thrives in alkaline soil. Rotate crops and avoid planting beets in the same spot for three years.",en,knowledge_base_eb81c369-e41c-4b44-8010-5ebc90fb52cb,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beetroot,Common Scab (Bacterial),Streptomyces scabies,"Rough, raised, corky patches appear on the beet skin. It doesn't affect the taste much but ruins the texture and storage life. Treatment: Scab bacteria thrive in dry, alkaline soil. Keep the soil consistently moist, especially during the first 6 weeks of growth. Avoid using fresh manure or wood ash (which raises pH) immediately before planting. Rotate crops; do not plant beets where potatoes grew recently.",en,knowledge_base_ac18d0b9-7b6d-4f8c-ab7c-bc8def7c059e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Bottle Gourd,Red Pumpkin Beetle (Insect),Aulacophora foveicollis,"Bright orange/red beetles chew holes in the leaves, especially young seedlings. Treatment: They are sluggish in the early morning; handpick and destroy them. Dust wood ash or red chilli powder mixed with flour on the leaves to repel them. Deep plow the soil after harvest to kill grubs.",en,knowledge_base_4ff4a3c9-28bd-44c2-ae52-ceb80b71fab1,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beetroot,Root Knot Nematode (Parasitic Worm),Meloidogyne incognita,"The main root becomes stunted, deformed, and covered in small bumps (galls) or excessive hairy side roots. Treatment: Plant marigolds densely in the bed one season before planting beets, as their roots release chemicals that repel nematodes. Add neem cake to the soil to encourage beneficial microbes. Practice a 3-year crop rotation. Solarize the soil in summer (cover moist soil with clear plastic) if the infestation is heavy.",en,knowledge_base_3438bbdd-a344-47f8-b686-f9da6917c783,2026-01-12 19:09:08.013000+00:00,,
vegetable,Beetroot,Root Rot / Black Leg (Fungal),Aphanomyces cochlioides,"The root turns black and mushy, often starting at the ""shoulder"" (top) or the tip. This usually happens in wet, heavy clay soils. Treatment: Improve soil drainage; do not plant in waterlogged areas. Use raised beds to keep the soil drier. Thin the seedlings early so they aren't crowded. Remove and destroy infected plants immediately. A copper-based fungicide drench can help if applied early.",en,knowledge_base_ebd37965-7f21-4318-b017-2245dbd3aaaa,2026-01-12 19:09:08.013000+00:00,,
